,Cumulative Winnings
7694,-1569605
7695,-1569305
7696,-1569105
7697,-1571006
7698,-1575566
7699,-1576220
7700,-1575750
7701,-1576203
7702,-1576153
7703,-1575553
7704,-1575136
7705,-1574836
7706,-1573494
7707,-1577274
7708,-1577074
7709,-1597074
7710,-1598280
7711,-1597158
7712,-1596618
7713,-1596218
7714,-1596018
7715,-1595918
7716,-1595522
7717,-1595422
7718,-1595922
7719,-1595822
7720,-1595379
7721,-1599512
7722,-1597365
7723,-1596165
7724,-1595965
7725,-1595753
7726,-1599353
7727,-1599253
7728,-1599053
7729,-1598753
7730,-1593657
7731,-1593414
7732,-1593414
7733,-1595612
7734,-1615612
7735,-1617412
7736,-1618516
7737,-1618416
7738,-1617849
7739,-1617649
7740,-1618202
7741,-1618002
7742,-1610802
7743,-1610702
7744,-1610502
7745,-1606281
7746,-1605481
7747,-1603039
7748,-1602839
7749,-1603039
7750,-1603701
7751,-1603401
7752,-1603201
7753,-1603101
7754,-1602901
7755,-1602348
7756,-1602148
7757,-1598548
7758,-1598848
7759,-1600288
7760,-1600238
7761,-1600138
7762,-1598085
7763,-1598925
7764,-1598725
7765,-1600231
7766,-1600031
7767,-1599931
7768,-1600407
7769,-1600107
7770,-1599063
7771,-1598763
7772,-1600040
7773,-1602200
7774,-1609400
7775,-1607600
7776,-1607550
7777,-1603950
7778,-1603650
7779,-1603350
7780,-1608150
7781,-1606751
7782,-1606184
7783,-1608584
7784,-1608384
7785,-1608084
7786,-1608034
7787,-1607934
7788,-1608341
7789,-1608741
7790,-1608691
7791,-1608591
7792,-1611291
7793,-1611191
7794,-1612073
7795,-1611773
7796,-1613409
7797,-1613109
7798,-1613609
7799,-1613009
7800,-1614209
7801,-1614667
7802,-1614340
7803,-1609840
7804,-1609640
7805,-1609540
7806,-1609490
7807,-1609213
7808,-1608809
7809,-1608709
7810,-1608509
7811,-1610119
7812,-1610528
7813,-1611728
7814,-1606958
7815,-1610558
7816,-1610358
7817,-1610958
7818,-1609771
7819,-1609193
7820,-1609493
7821,-1610093
7822,-1609239
7823,-1609650
7824,-1610650
7825,-1611850
7826,-1611800
7827,-1612577
7828,-1614250
7829,-1614150
7830,-1614650
7831,-1614950
7832,-1613616
7833,-1612416
7834,-1612077
7835,-1611477
7836,-1612414
7837,-1608814
7838,-1608614
7839,-1609127
7840,-1609627
7841,-1609222
7842,-1608551
7843,-1612151
7844,-1618631
7845,-1618531
7846,-1618092
7847,-1617992
7848,-1616561
7849,-1615926
7850,-1615726
7851,-1615626
7852,-1615576
7853,-1615476
7854,-1617231
7855,-1619751
7856,-1619351
7857,-1620079
7858,-1620029
7859,-1619081
7860,-1625021
7861,-1624352
7862,-1625297
7863,-1625197
7864,-1614397
7865,-1613421
7866,-1610154
7867,-1609927
7868,-1609727
7869,-1609627
7870,-1610127
7871,-1609527
7872,-1609327
7873,-1607689
7874,-1607639
7875,-1609619
7876,-1609569
7877,-1609469
7878,-1609073
7879,-1608773
7880,-1608386
7881,-1608086
7882,-1608586
7883,-1608486
7884,-1611221
7885,-1611121
7886,-1614421
7887,-1616821
7888,-1616621
7889,-1616521
7890,-1615721
7891,-1615421
7892,-1615371
7893,-1618971
7894,-1619501
7895,-1619401
7896,-1619201
7897,-1619101
7898,-1618751
7899,-1618651
7900,-1618451
7901,-1618205
7902,-1618155
7903,-1617923
7904,-1617554
7905,-1617554
7906,-1617504
7907,-1617204
7908,-1612752
7909,-1607352
7910,-1608129
7911,-1608029
7912,-1607829
7913,-1607729
7914,-1608211
7915,-1609620
7916,-1609420
7917,-1609120
7918,-1608920
7919,-1608820
7920,-1608620
7921,-1609069
7922,-1608869
7923,-1608769
7924,-1608277
7925,-1607477
7926,-1606877
7927,-1609037
7928,-1611400
7929,-1615000
7930,-1615000
7931,-1612300
7932,-1632300
7933,-1632629
7934,-1638389
7935,-1640189
7936,-1639989
7937,-1634589
7938,-1634202
7939,-1636952
7940,-1636902
7941,-1637652
7942,-1636676
7943,-1637319
7944,-1637269
7945,-1637169
7946,-1635369
7947,-1635069
7948,-1634513
7949,-1635882
7950,-1635682
7951,-1635582
7952,-1635382
7953,-1639342
7954,-1638858
7955,-1636923
7956,-1636723
7957,-1636623
7958,-1635823
7959,-1635723
7960,-1635673
7961,-1635673
7962,-1632601
7963,-1632501
7964,-1633428
7965,-1632828
7966,-1633741
7967,-1633641
7968,-1633441
7969,-1633141
7970,-1634460
7971,-1634360
7972,-1633446
7973,-1633238
7974,-1633854
7975,-1634054
7976,-1633673
7977,-1634173
7978,-1634123
7979,-1634023
7980,-1634927
7981,-1634827
7982,-1634627
7983,-1636427
7984,-1636121
7985,-1636021
7986,-1635971
7987,-1635971
7988,-1635921
7989,-1635821
7990,-1634921
7991,-1637002
7992,-1636322
7993,-1635722
7994,-1636222
7995,-1636122
7996,-1635030
7997,-1636830
7998,-1633230
7999,-1633130
8000,-1632830
8001,-1632230
8002,-1635830
8003,-1635230
8004,-1634914
8005,-1634426
8006,-1635832
8007,-1633432
8008,-1633125
8009,-1634175
8010,-1634761
8011,-1636994
8012,-1636794
8013,-1636694
8014,-1636186
8015,-1635986
8016,-1635786
8017,-1638986
8018,-1638086
8019,-1638486
8020,-1638286
8021,-1639173
8022,-1638973
8023,-1638873
8024,-1638823
8025,-1638223
8026,-1640863
8027,-1640496
8028,-1639986
8029,-1641186
8030,-1640986
8031,-1640730
8032,-1638837
8033,-1638737
8034,-1635615
8035,-1635315
8036,-1635115
8037,-1638497
8038,-1638188
8039,-1637296
8040,-1637246
8041,-1636646
8042,-1636446
8043,-1635846
8044,-1635302
8045,-1635202
8046,-1633422
8047,-1633322
8048,-1632122
8049,-1632022
8050,-1631689
8051,-1631589
8052,-1631389
8053,-1630989
8054,-1630789
8055,-1632589
8056,-1632539
8057,-1631237
8058,-1630627
8059,-1630423
8060,-1630927
8061,-1630827
8062,-1630777
8063,-1629977
8064,-1629777
8065,-1628630
8066,-1629465
8067,-1629365
8068,-1629165
8069,-1628865
8070,-1629165
8071,-1628565
8072,-1630578
8073,-1630178
8074,-1630128
8075,-1630028
8076,-1631178
8077,-1631578
8078,-1630146
8079,-1628364
8080,-1628164
8081,-1638964
8082,-1638588
8083,-1638488
8084,-1639496
8085,-1639396
8086,-1639074
8087,-1638774
8088,-1642014
8089,-1641273
8090,-1640803
8091,-1639974
8092,-1639674
8093,-1639574
8094,-1640719
8095,-1640619
8096,-1642645
8097,-1643797
8098,-1643468
8099,-1641911
8100,-1638906
8101,-1639780
8102,-1639580
8103,-1639480
8104,-1638977
8105,-1641077
8106,-1640057
8107,-1639457
8108,-1640350
8109,-1642150
8110,-1642100
8111,-1642700
8112,-1643692
8113,-1644492
8114,-1644292
8115,-1645972
8116,-1648132
8117,-1647932
8118,-1645232
8119,-1652432
8120,-1652085
8121,-1651821
8122,-1651771
8123,-1654651
8124,-1654451
8125,-1654351
8126,-1658401
8127,-1658101
8128,-1657901
8129,-1657801
8130,-1658113
8131,-1658013
8132,-1657284
8133,-1657184
8134,-1656450
8135,-1654530
8136,-1653164
8137,-1652881
8138,-1652392
8139,-1651943
8140,-1651468
8141,-1651368
8142,-1651168
8143,-1651068
8144,-1671068
8145,-1670968
8146,-1670768
8147,-1670668
8148,-1667843
8149,-1667633
8150,-1668033
8151,-1667833
8152,-1687833
8153,-1687733
8154,-1686533
8155,-1686433
8156,-1684168
8157,-1683868
8158,-1683668
8159,-1682936
8160,-1681754
8161,-1681954
8162,-1681754
8163,-1681654
8164,-1681454
8165,-1682106
8166,-1681906
8167,-1692706
8168,-1692656
8169,-1694694
8170,-1694349
8171,-1694249
8172,-1695509
8173,-1695409
8174,-1695359
8175,-1696470
8176,-1700070
8177,-1698270
8178,-1697470
8179,-1696955
8180,-1696755
8181,-1696155
8182,-1695656
8183,-1695356
8184,-1695306
8185,-1695206
8186,-1695156
8187,-1694946
8188,-1690466
8189,-1686866
8190,-1688120
8191,-1688020
8192,-1687820
8193,-1687720
8194,-1687520
8195,-1688000
8196,-1689000
8197,-1691754
8198,-1690772
8199,-1690472
8200,-1690422
8201,-1689822
8202,-1689772
8203,-1690372
8204,-1690172
8205,-1690472
8206,-1690045
8207,-1688406
8208,-1688206
8209,-1687381
8210,-1687181
8211,-1686940
8212,-1686062
8213,-1685962
8214,-1685498
8215,-1685198
8216,-1705198
8217,-1705098
8218,-1719498
8219,-1720325
8220,-1720125
8221,-1721475
8222,-1723875
8223,-1723775
8224,-1718375
8225,-1718275
8226,-1718075
8227,-1717775
8228,-1717175
8229,-1717722
8230,-1717672
8231,-1715272
8232,-1715222
8233,-1714392
8234,-1714342
8235,-1717942
8236,-1717742
8237,-1717334
8238,-1722134
8239,-1722034
8240,-1723303
8241,-1721560
8242,-1721207
8243,-1715807
8244,-1715607
8245,-1715373
8246,-1715173
8247,-1715665
8248,-1715065
8249,-1714865
8250,-1714665
8251,-1713465
8252,-1713265
8253,-1712929
8254,-1713405
8255,-1708807
8256,-1708607
8257,-1708507
8258,-1708307
8259,-1708043
8260,-1708693
8261,-1706893
8262,-1708312
8263,-1707712
8264,-1707112
8265,-1707512
8266,-1707312
8267,-1707212
8268,-1707012
8269,-1706912
8270,-1706712
8271,-1706412
8272,-1706212
8273,-1706747
8274,-1706252
8275,-1705652
8276,-1705452
8277,-1706207
8278,-1706720
8279,-1706620
8280,-1706570
8281,-1708104
8282,-1706904
8283,-1705104
8284,-1706131
8285,-1706031
8286,-1705831
8287,-1706231
8288,-1706795
8289,-1706695
8290,-1706245
8291,-1706145
8292,-1705945
8293,-1704145
8294,-1705647
8295,-1705347
8296,-1703620
8297,-1703920
8298,-1703593
8299,-1703593
8300,-1702002
8301,-1701902
8302,-1702972
8303,-1702449
8304,-1702249
8305,-1702806
8306,-1702756
8307,-1695439
8308,-1695239
8309,-1695139
8310,-1695659
8311,-1695412
8312,-1694861
8313,-1694761
8314,-1694431
8315,-1693932
8316,-1693732
8317,-1693132
8318,-1692636
8319,-1693922
8320,-1693322
8321,-1692722
8322,-1692522
8323,-1694922
8324,-1695499
8325,-1695399
8326,-1696786
8327,-1696386
8328,-1696336
8329,-1695136
8330,-1694936
8331,-1693570
8332,-1693172
8333,-1693072
8334,-1693022
8335,-1694622
8336,-1695268
8337,-1695054
8338,-1694709
8339,-1694609
8340,-1698929
8341,-1698629
8342,-1698230
8343,-1703630
8344,-1703430
8345,-1704669
8346,-1704469
8347,-1703645
8348,-1704175
8349,-1698775
8350,-1699303
8351,-1699303
8352,-1699253
8353,-1700553
8354,-1701098
8355,-1700627
8356,-1700108
8357,-1696273
8358,-1693570
8359,-1694223
8360,-1694023
8361,-1693557
8362,-1692876
8363,-1692576
8364,-1693761
8365,-1692561
8366,-1692361
8367,-1692094
8368,-1691531
8369,-1691431
8370,-1691381
8371,-1691081
8372,-1689673
8373,-1690673
8374,-1689739
8375,-1690824
8376,-1690332
8377,-1690232
8378,-1689854
8379,-1690054
8380,-1688854
8381,-1699654
8382,-1699454
8383,-1697763
8384,-1696963
8385,-1696863
8386,-1696663
8387,-1695782
8388,-1697882
8389,-1698382
8390,-1698182
8391,-1697064
8392,-1696664
8393,-1696564
8394,-1696121
8395,-1695821
8396,-1694485
8397,-1691864
8398,-1691525
8399,-1691325
8400,-1691991
8401,-1692860
8402,-1692660
8403,-1690860
8404,-1695116
8405,-1695716
8406,-1695516
8407,-1694783
8408,-1694733
8409,-1694505
8410,-1694006
8411,-1690406
8412,-1690356
8413,-1691706
8414,-1691285
8415,-1693685
8416,-1693485
8417,-1695285
8418,-1694940
8419,-1694840
8420,-1694640
8421,-1697005
8422,-1696805
8423,-1695861
8424,-1703061
8425,-1701408
8426,-1700912
8427,-1700512
8428,-1700046
8429,-1698246
8430,-1705472
8431,-1705372
8432,-1710172
8433,-1711522
8434,-1711222
8435,-1714102
8436,-1714656
8437,-1712856
8438,-1712806
8439,-1712706
8440,-1712506
8441,-1711906
8442,-1711706
8443,-1712264
8444,-1711696
8445,-1711445
8446,-1711245
8447,-1711145
8448,-1710945
8449,-1710587
8450,-1707387
8451,-1707287
8452,-1708399
8453,-1709299
8454,-1708799
8455,-1708699
8456,-1708499
8457,-1712099
8458,-1715879
8459,-1716279
8460,-1715679
8461,-1715579
8462,-1715153
8463,-1715753
8464,-1716335
8465,-1714786
8466,-1712658
8467,-1712558
8468,-1712161
8469,-1711761
8470,-1711711
8471,-1711111
8472,-1704325
8473,-1705843
8474,-1708195
8475,-1709357
8476,-1708890
8477,-1708790
8478,-1708590
8479,-1708790
8480,-1710651
8481,-1710351
8482,-1715016
8483,-1716829
8484,-1716779
8485,-1715029
8486,-1710845
8487,-1713245
8488,-1712645
8489,-1711677
8490,-1711477
8491,-1711377
8492,-1712049
8493,-1711749
8494,-1710549
8495,-1710949
8496,-1710749
8497,-1710649
8498,-1710949
8499,-1710849
8500,-1710649
8501,-1711149
8502,-1710949
8503,-1710849
8504,-1713270
8505,-1713470
8506,-1715870
8507,-1714525
8508,-1714475
8509,-1714275
8510,-1714794
8511,-1713621
8512,-1709982
8513,-1709882
8514,-1708282
8515,-1707982
8516,-1707464
8517,-1707164
8518,-1711214
8519,-1710979
8520,-1710049
8521,-1709949
8522,-1709506
8523,-1710106
8524,-1709542
8525,-1709242
8526,-1709042
8527,-1708942
8528,-1707587
8529,-1707487
8530,-1707287
8531,-1706487
8532,-1706287
8533,-1706187
8534,-1707569
8535,-1708176
8536,-1708908
8537,-1708666
8538,-1708096
8539,-1708796
8540,-1708596
8541,-1708352
8542,-1707588
8543,-1707288
8544,-1707088
8545,-1707388
8546,-1707338
8547,-1714538
8548,-1714091
8549,-1713459
8550,-1713259
8551,-1716192
8552,-1715776
8553,-1704976
8554,-1704926
8555,-1704826
8556,-1705326
8557,-1706107
8558,-1706057
8559,-1706929
8560,-1710529
8561,-1710277
8562,-1709829
8563,-1709429
8564,-1709379
8565,-1709079
8566,-1708879
8567,-1708779
8568,-1711171
8569,-1711071
8570,-1710271
8571,-1709038
8572,-1707330
8573,-1705759
8574,-1705393
8575,-1705993
8576,-1705793
8577,-1704144
8578,-1703944
8579,-1703844
8580,-1704364
8581,-1704664
8582,-1710664
8583,-1712549
8584,-1713049
8585,-1712949
8586,-1715961
8587,-1715361
8588,-1717605
8589,-1716502
8590,-1715026
8591,-1714426
8592,-1713716
8593,-1715066
8594,-1715016
8595,-1714416
8596,-1714216
8597,-1714116
8598,-1713665
8599,-1708265
8600,-1708065
8601,-1688065
8602,-1688015
8603,-1687915
8604,-1687865
8605,-1687565
8606,-1688656
8607,-1688134
8608,-1687934
8609,-1687834
8610,-1693234
8611,-1695394
8612,-1696652
8613,-1698311
8614,-1697713
8615,-1699273
8616,-1698861
8617,-1695261
8618,-1699463
8619,-1699956
8620,-1699756
8621,-1699656
8622,-1700236
8623,-1700236
8624,-1700036
8625,-1699936
8626,-1699136
8627,-1698936
8628,-1699736
8629,-1699636
8630,-1698036
8631,-1697936
8632,-1697736
8633,-1697636
8634,-1696436
8635,-1703636
8636,-1703436
8637,-1703336
8638,-1703136
8639,-1702443
8640,-1700043
8641,-1699443
8642,-1699243
8643,-1699143
8644,-1698343
8645,-1697975
8646,-1697375
8647,-1697275
8648,-1693966
8649,-1689492
8650,-1688505
8651,-1688015
8652,-1686815
8653,-1686515
8654,-1686215
8655,-1685815
8656,-1685145
8657,-1684945
8658,-1688080
8659,-1689348
8660,-1689148
8661,-1688848
8662,-1692448
8663,-1692348
8664,-1691260
8665,-1695102
8666,-1696041
8667,-1690281
8668,-1689958
8669,-1692118
8670,-1691918
8671,-1691818
8672,-1691768
8673,-1690568
8674,-1690120
8675,-1691303
8676,-1690857
8677,-1686481
8678,-1686097
8679,-1685787
8680,-1685587
8681,-1685387
8682,-1685187
8683,-1685087
8684,-1684887
8685,-1684787
8686,-1704787
8687,-1704187
8688,-1703577
8689,-1703477
8690,-1703143
8691,-1703043
8692,-1702843
8693,-1702743
8694,-1703257
8695,-1702057
8696,-1701313
8697,-1702048
8698,-1701848
8699,-1701548
8700,-1702204
8701,-1701984
8702,-1701559
8703,-1708759
8704,-1708709
8705,-1708109
8706,-1707909
8707,-1707809
8708,-1708667
8709,-1709488
8710,-1708382
8711,-1712702
8712,-1711688
8713,-1706288
8714,-1706088
8715,-1706988
8716,-1706247
8717,-1705947
8718,-1705747
8719,-1704947
8720,-1704747
8721,-1704147
8722,-1703788
8723,-1704088
8724,-1703888
8725,-1703788
8726,-1704288
8727,-1703988
8728,-1704858
8729,-1704558
8730,-1707452
8731,-1707144
8732,-1706944
8733,-1710544
8734,-1711338
8735,-1710738
8736,-1714788
8737,-1714688
8738,-1714488
8739,-1716888
8740,-1716688
8741,-1716149
8742,-1720949
8743,-1720349
8744,-1721077
8745,-1728277
8746,-1727964
8747,-1728826
8748,-1731226
8749,-1730626
8750,-1735426
8751,-1735326
8752,-1735826
8753,-1735726
8754,-1735526
8755,-1735426
8756,-1735226
8757,-1732996
8758,-1732796
8759,-1732696
8760,-1732181
8761,-1731972
8762,-1731649
8763,-1731183
8764,-1730717
8765,-1725917
8766,-1726735
8767,-1727535
8768,-1727335
8769,-1726735
8770,-1723539
8771,-1722339
8772,-1721937
8773,-1721837
8774,-1721787
8775,-1721211
8776,-1722769
8777,-1722669
8778,-1723501
8779,-1720522
8780,-1720322
8781,-1720222
8782,-1719815
8783,-1719715
8784,-1720877
8785,-1721728
8786,-1721150
8787,-1721050
8788,-1720850
8789,-1720348
8790,-1718868
8791,-1718048
8792,-1719002
8793,-1718402
8794,-1718352
8795,-1718787
8796,-1718737
8797,-1718210
8798,-1717910
8799,-1717310
8800,-1717260
8801,-1716960
8802,-1717409
8803,-1717309
8804,-1717109
8805,-1727909
8806,-1728792
8807,-1728692
8808,-1729192
8809,-1730294
8810,-1729848
8811,-1749848
8812,-1749648
8813,-1749379
8814,-1742179
8815,-1741879
8816,-1741679
8817,-1741079
8818,-1740879
8819,-1741279
8820,-1738579
8821,-1738779
8822,-1738430
8823,-1734830
8824,-1735547
8825,-1738787
8826,-1740947
8827,-1742012
8828,-1741812
8829,-1741712
8830,-1741512
8831,-1737912
8832,-1737080
8833,-1736980
8834,-1736780
8835,-1737535
8836,-1737049
8837,-1734649
8838,-1734599
8839,-1734902
8840,-1734497
8841,-1729097
8842,-1728897
8843,-1728797
8844,-1728597
8845,-1726181
8846,-1724861
8847,-1744861
8848,-1744811
8849,-1744211
8850,-1744011
8851,-1743911
8852,-1745023
8853,-1746223
8854,-1746023
8855,-1746423
8856,-1753623
8857,-1753323
8858,-1753123
8859,-1752823
8860,-1752523
8861,-1756303
8862,-1756253
8863,-1756153
8864,-1756891
8865,-1756591
8866,-1756391
8867,-1767191
8868,-1766991
8869,-1766691
8870,-1765091
8871,-1764527
8872,-1764327
8873,-1764964
8874,-1766073
8875,-1765255
8876,-1765055
8877,-1764429
8878,-1763060
8879,-1764920
8880,-1765432
8881,-1764832
8882,-1764032
8883,-1765232
8884,-1765032
8885,-1764932
8886,-1765810
8887,-1765510
8888,-1764962
8889,-1765362
8890,-1766254
8891,-1765954
8892,-1765904
8893,-1760504
8894,-1760454
8895,-1759614
8896,-1754826
8897,-1754187
8898,-1753665
8899,-1753265
8900,-1753065
8901,-1754365
8902,-1749862
8903,-1750462
8904,-1753572
8905,-1751772
8906,-1753244
8907,-1753044
8908,-1752844
8909,-1755244
8910,-1761724
8911,-1762364
8912,-1766766
8913,-1746766
8914,-1748676
8915,-1749251
8916,-1750871
8917,-1750271
8918,-1753471
8919,-1753171
8920,-1752871
8921,-1753647
8922,-1759047
8923,-1758947
8924,-1758747
8925,-1758647
8926,-1758447
8927,-1757621
8928,-1754421
8929,-1754321
8930,-1754271
8931,-1753871
8932,-1754503
8933,-1755113
8934,-1754913
8935,-1754320
8936,-1755020
8937,-1756077
8938,-1756377
8939,-1755903
8940,-1755703
8941,-1755403
8942,-1755203
8943,-1755803
8944,-1755603
8945,-1755403
8946,-1755353
8947,-1755253
8948,-1754839
8949,-1754539
8950,-1754339
8951,-1754948
8952,-1754898
8953,-1755710
8954,-1756110
8955,-1756510
8956,-1776510
8957,-1776210
8958,-1776010
8959,-1775910
8960,-1775710
8961,-1776471
8962,-1776421
8963,-1776221
8964,-1778955
8965,-1778655
8966,-1776701
8967,-1777301
8968,-1785941
8969,-1785297
8970,-1785097
8971,-1784404
8972,-1783829
8973,-1782629
8974,-1782579
8975,-1781779
8976,-1781116
8977,-1781016
8978,-1781316
8979,-1780716
8980,-1780516
8981,-1784560
8982,-1784875
8983,-1785175
8984,-1780375
8985,-1780275
8986,-1781044
8987,-1780944
8988,-1779344
8989,-1780825
8990,-1781325
8991,-1781225
8992,-1781175
8993,-1781075
8994,-1780739
8995,-1800739
8996,-1800739
8997,-1800439
8998,-1799639
8999,-1799539
9000,-1799339
9001,-1798837
9002,-1798037
9003,-1796837
9004,-1796369
9005,-1795769
9006,-1799289
9007,-1801689
9008,-1801489
9009,-1803889
9010,-1803563
9011,-1802807
9012,-1802607
9013,-1802358
9014,-1802158
9015,-1801758
9016,-1801558
9017,-1801258
9018,-1795908
9019,-1795708
9020,-1815708
9021,-1815108
9022,-1817729
9023,-1816854
9024,-1816544
9025,-1816344
9026,-1816144
9027,-1816044
9028,-1815844
9029,-1814644
9030,-1812664
9031,-1812564
9032,-1812364
9033,-1812042
9034,-1809600
9035,-1809300
9036,-1810343
9037,-1810243
9038,-1810543
9039,-1810243
9040,-1810043
9041,-1809943
9042,-1809893
9043,-1809793
9044,-1809593
9045,-1812473
9046,-1812273
9047,-1832273
9048,-1829431
9049,-1824751
9050,-1824282
9051,-1822545
9052,-1829025
9053,-1828925
9054,-1829225
9055,-1830065
9056,-1829865
9057,-1829198
9058,-1836398
9059,-1838798
9060,-1837637
9061,-1843037
9062,-1842837
9063,-1841637
9064,-1842671
9065,-1842371
9066,-1842171
9067,-1845771
9068,-1845771
9069,-1845503
9070,-1844841
9071,-1845617
9072,-1846474
9073,-1846274
9074,-1848243
9075,-1848143
9076,-1845492
9077,-1846002
9078,-1866002
9079,-1865402
9080,-1864495
9081,-1864895
9082,-1865395
9083,-1866030
9084,-1865606
9085,-1866806
9086,-1866606
9087,-1867561
9088,-1870337
9089,-1870037
9090,-1871176
9091,-1870667
9092,-1870258
9093,-1867558
9094,-1867132
9095,-1867032
9096,-1862232
9097,-1864032
9098,-1865073
9099,-1864281
9100,-1863381
9101,-1863281
9102,-1863281
9103,-1861504
9104,-1862219
9105,-1862119
9106,-1867619
9107,-1867394
9108,-1866073
9109,-1867375
9110,-1869463
9111,-1869863
9112,-1869813
9113,-1868613
9114,-1888613
9115,-1888513
9116,-1889035
9117,-1888410
9118,-1888082
9119,-1887982
9120,-1887266
9121,-1886066
9122,-1885866
9123,-1885566
9124,-1885266
9125,-1887666
9126,-1887466
9127,-1887366
9128,-1887666
9129,-1887366
9130,-1886926
9131,-1886826
9132,-1890517
9133,-1890317
9134,-1889517
9135,-1889217
9136,-1889017
9137,-1888785
9138,-1888203
9139,-1888103
9140,-1887903
9141,-1887477
9142,-1887040
9143,-1889440
9144,-1889240
9145,-1890040
9146,-1890510
9147,-1892310
9148,-1893011
9149,-1893711
9150,-1894436
9151,-1894236
9152,-1894036
9153,-1893036
9154,-1892575
9155,-1892475
9156,-1892142
9157,-1891903
9158,-1891703
9159,-1892298
9160,-1892248
9161,-1892048
9162,-1891633
9163,-1891533
9164,-1892511
9165,-1891854
9166,-1890811
9167,-1890711
9168,-1889669
9169,-1890196
9170,-1894246
9171,-1893909
9172,-1894224
9173,-1893624
9174,-1891872
9175,-1894737
9176,-1894537
9177,-1892737
9178,-1894159
9179,-1894059
9180,-1893166
9181,-1892710
9182,-1892510
9183,-1892060
9184,-1892010
9185,-1891440
9186,-1891240
9187,-1890895
9188,-1876975
9189,-1876875
9190,-1876675
9191,-1876575
9192,-1876375
9193,-1875894
9194,-1875694
9195,-1878094
9196,-1877894
9197,-1877794
9198,-1877594
9199,-1877494
9200,-1877294
9201,-1873694
9202,-1873294
9203,-1872994
9204,-1872794
9205,-1872694
9206,-1871928
9207,-1871828
9208,-1871466
9209,-1875066
9210,-1874866
9211,-1874766
9212,-1874233
9213,-1874133
9214,-1874770
9215,-1878344
9216,-1878144
9217,-1877844
9218,-1877444
9219,-1876244
9220,-1876044
9221,-1875844
9222,-1879684
9223,-1879484
9224,-1879284
9225,-1878984
9226,-1877749
9227,-1879549
9228,-1881229
9229,-1882190
9230,-1881990
9231,-1881890
9232,-1882630
9233,-1882030
9234,-1881980
9235,-1882400
9236,-1896800
9237,-1897760
9238,-1897346
9239,-1890962
9240,-1890567
9241,-1890051
9242,-1889851
9243,-1888681
9244,-1888481
9245,-1888381
9246,-1889293
9247,-1888693
9248,-1888493
9249,-1888193
9250,-1887993
9251,-1886673
9252,-1886623
9253,-1886323
9254,-1886123
9255,-1886023
9256,-1885973
9257,-1905973
9258,-1905072
9259,-1906272
9260,-1907988
9261,-1905792
9262,-1906364
9263,-1907255
9264,-1908066
9265,-1904056
9266,-1903599
9267,-1903299
9268,-1906428
9269,-1901028
9270,-1900828
9271,-1900063
9272,-1899863
9273,-1900063
9274,-1899863
9275,-1900263
9276,-1905063
9277,-1901463
9278,-1900601
9279,-1900301
9280,-1899851
9281,-1905251
9282,-1904792
9283,-1904692
9284,-1905256
9285,-1905875
9286,-1905675
9287,-1906275
9288,-1906225
9289,-1906859
9290,-1906659
9291,-1906559
9292,-1907281
9293,-1907181
9294,-1905834
9295,-1905634
9296,-1905434
9297,-1900199
9298,-1899999
9299,-1899699
9300,-1899499
9301,-1899194
9302,-1899144
9303,-1898844
9304,-1898644
9305,-1901044
9306,-1906151
9307,-1906051
9308,-1909651
9309,-1909251
9310,-1904922
9311,-1904622
9312,-1907731
9313,-1908890
9314,-1908455
9315,-1907855
9316,-1907655
9317,-1905855
9318,-1905655
9319,-1904844
9320,-1904644
9321,-1904544
9322,-1904344
9323,-1904087
9324,-1902211
9325,-1902111
9326,-1901759
9327,-1901659
9328,-1901239
9329,-1901760
9330,-1905360
9331,-1905060
9332,-1905846
9333,-1905246
9334,-1905046
9335,-1903246
9336,-1903046
9337,-1902946
9338,-1901958
9339,-1901468
9340,-1901268
9341,-1901168
9342,-1900968
9343,-1900739
9344,-1900539
9345,-1903688
9346,-1899551
9347,-1900951
9348,-1899972
9349,-1901172
9350,-1900972
9351,-1900372
9352,-1900007
9353,-1902407
9354,-1902357
9355,-1902784
9356,-1903084
9357,-1902784
9358,-1902086
9359,-1900669
9360,-1900469
9361,-1900369
9362,-1900169
9363,-1899665
9364,-1899075
9365,-1898875
9366,-1898825
9367,-1898525
9368,-1897996
9369,-1900496
9370,-1900186
9371,-1900086
9372,-1901130
9373,-1900906
9374,-1901626
9375,-1903606
9376,-1903556
9377,-1903456
9378,-1902960
9379,-1903560
9380,-1903860
9381,-1903760
9382,-1903560
9383,-1901160
9384,-1900960
9385,-1900660
9386,-1900460
9387,-1899638
9388,-1900606
9389,-1900006
9390,-1920006
9391,-1919906
9392,-1919600
9393,-1919300
9394,-1919250
9395,-1919150
9396,-1918769
9397,-1918326
9398,-1918126
9399,-1917514
9400,-1917088
9401,-1916488
9402,-1916438
9403,-1917038
9404,-1918658
9405,-1918358
9406,-1921958
9407,-1921858
9408,-1921400
9409,-1920582
9410,-1923582
9411,-1923782
9412,-1922982
9413,-1922882
9414,-1924930
9415,-1928829
9416,-1928629
9417,-1929829
9418,-1929510
9419,-1929110
9420,-1928455
9421,-1928855
9422,-1930158
9423,-1929858
9424,-1929658
9425,-1927258
9426,-1934458
9427,-1934069
9428,-1933030
9429,-1932830
9430,-1932630
9431,-1933051
9432,-1934149
9433,-1935949
9434,-1935749
9435,-1934283
9436,-1934083
9437,-1933983
9438,-1933783
9439,-1933583
9440,-1933383
9441,-1929783
