,Cumulative Winnings
6870,-1568019.5
6871,-1567919.5
6872,-1567719.5
6873,-1567794.5
6874,-1567594.5
6875,-1567594.5
6876,-1569469.5
6877,-1569544.5
6878,-1570294.5
6879,-1572694.5
6880,-1572294.5
6881,-1571394.5
6882,-1571194.5
6883,-1571094.5
6884,-1571394.5
6885,-1571469.5
6886,-1571619.5
6887,-1571694.5
6888,-1571844.5
6889,-1571744.5
6890,-1570544.5
6891,-1570444.5
6892,-1570594.5
6893,-1570494.5
6894,-1569994.5
6895,-1569894.5
6896,-1569594.5
6897,-1569669.5
6898,-1569819.5
6899,-1569894.5
6900,-1569894.5
6901,-1569894.5
6902,-1569694.5
6903,-1589694.5
6904,-1589844.5
6905,-1589919.5
6906,-1589719.5
6907,-1589419.5
6908,-1588819.5
6909,-1588719.5
6910,-1588869.5
6911,-1588944.5
6912,-1588744.5
6913,-1588744.5
6914,-1588544.5
6915,-1588444.5
6916,-1588894.5
6917,-1608894.5
6918,-1609044.5
6919,-1608944.5
6920,-1609094.5
6921,-1609169.5
6922,-1608969.5
6923,-1608069.5
6924,-1607269.5
6925,-1607169.5
6926,-1607319.5
6927,-1607219.5
6928,-1607369.5
6929,-1607369.5
6930,-1604969.5
6931,-1605044.5
6932,-1604744.5
6933,-1604144.5
6934,-1603844.5
6935,-1603744.5
6936,-1603544.5
6937,-1602644.5
6938,-1602444.5
6939,-1602519.5
6940,-1602669.5
6941,-1602744.5
6942,-1602544.5
6943,-1602619.5
6944,-1602569.5
6945,-1602369.5
6946,-1602169.5
6947,-1602069.5
6948,-1601869.5
6949,-1601944.5
6950,-1601444.5
6951,-1621444.5
6952,-1621444.5
6953,-1621594.5
6954,-1621394.5
6955,-1621094.5
6956,-1621244.5
6957,-1621144.5
6958,-1620744.5
6959,-1620644.5
6960,-1620444.5
6961,-1619694.5
6962,-1639694.5
6963,-1639594.5
6964,-1639394.5
6965,-1651769.5
6966,-1651919.5
6967,-1652819.5
6968,-1652519.5
6969,-1652519.5
6970,-1657019.5
6971,-1656919.5
6972,-1656419.5
6973,-1656494.5
6974,-1656294.5
6975,-1655994.5
6976,-1654194.5
6977,-1654269.5
6978,-1654419.5
6979,-1654319.5
6980,-1654019.5
6981,-1653419.5
6982,-1653219.5
6983,-1673219.5
6984,-1673369.5
6985,-1673444.5
6986,-1673894.5
6987,-1673794.5
6988,-1673594.5
6989,-1673494.5
6990,-1673494.5
6991,-1672744.5
6992,-1672694.5
6993,-1671794.5
6994,-1671744.5
6995,-1672869.5
6996,-1672669.5
6997,-1672744.5
6998,-1672244.5
6999,-1672144.5
7000,-1671744.5
7001,-1671644.5
7002,-1671794.5
7003,-1671494.5
7004,-1671194.5
7005,-1671269.5
7006,-1671419.5
7007,-1671319.5
7008,-1691319.5
7009,-1691219.5
7010,-1689419.5
7011,-1709419.5
7012,-1689419.5
7013,-1686719.5
7014,-1686519.5
7015,-1685919.5
7016,-1685869.5
7017,-1685944.5
7018,-1686094.5
7019,-1685994.5
7020,-1665994.5
7021,-1665894.5
7022,-1665694.5
7023,-1665594.5
7024,-1665744.5
7025,-1665644.5
7026,-1665444.5
7027,-1665594.5
7028,-1665294.5
7029,-1665194.5
7030,-1665144.5
7031,-1665044.5
7032,-1664644.5
7033,-1665094.5
7034,-1664894.5
7035,-1664794.5
7036,-1663994.5
7037,-1664069.5
7038,-1663869.5
7039,-1663769.5
7040,-1662769.5
7041,-1662844.5
7042,-1662644.5
7043,-1662344.5
7044,-1682344.5
7045,-1682244.5
7046,-1702244.5
7047,-1682244.5
7048,-1682044.5
7049,-1682119.5
7050,-1681919.5
7051,-1681994.5
7052,-1682144.5
7053,-1682044.5
7054,-1684294.5
7055,-1684194.5
7056,-1684194.5
7057,-1683894.5
7058,-1683844.5
7059,-1683544.5
7060,-1683694.5
7061,-1683094.5
7062,-1690125
7063,-1690200
7064,-1690200
7065,-1690100
7066,-1688600
7067,-1689050
7068,-1688850
7069,-1687650
7070,-1707650
7071,-1710462.5
7072,-1710612.5
7073,-1710012.5
7074,-1709812.5
7075,-1709712.5
7076,-1708712.5
7077,-1708787.5
7078,-1708587.5
7079,-1708287.5
7080,-1708087.5
7081,-1707987.5
7082,-1707787.5
7083,-1707862.5
7084,-1707662.5
7085,-1707812.5
7086,-1707812.5
7087,-1707887.5
7088,-1707837.5
7089,-1707737.5
7090,-1707737.5
7091,-1707637.5
7092,-1707587.5
7093,-1707287.5
7094,-1706987.5
7095,-1706987.5
7096,-1706587.5
7097,-1706487.5
7098,-1710488
7099,-1710388
7100,-1710188
7101,-1710263
7102,-1710413
7103,-1710488
7104,-1710288
7105,-1710188
7106,-1709888
7107,-1709963
7108,-1709913
7109,-1709613
7110,-1706013
7111,-1705813
7112,-1705963
7113,-1705863
7114,-1706013
7115,-1705913
7116,-1725913
7117,-1724113
7118,-1722113
7119,-1721213
7120,-1720913
7121,-1720613
7122,-1720313
7123,-1720388
7124,-1720388
7125,-1720463
7126,-1720763
7127,-1720663
7128,-1720463
7129,-1720163
7130,-1719963
7131,-1719663
7132,-1719463
7133,-1719613
7134,-1719763
7135,-1719663
7136,-1719613
7137,-1719513
7138,-1719213
7139,-1719113
7140,-1718913
7141,-1718813
7142,-1718963
7143,-1718863
7144,-1718663
7145,-1718663
7146,-1718463
7147,-1718538
7148,-1718138
7149,-1718213
7150,-1738213
7151,-1738363
7152,-1740613
7153,-1740513
7154,-1740463
7155,-1740163
7156,-1740613
7157,-1740613
7158,-1740763
7159,-1740663
7160,-1740663
7161,-1737063
7162,-1737013
7163,-1736913
7164,-1736713
7165,-1735813
7166,-1736113
7167,-1736563
7168,-1736713
7169,-1736413
7170,-1739225.5
7171,-1739125.5
7172,-1738725.5
7173,-1738425.5
7174,-1736625.5
7175,-1736625.5
7176,-1736425.5
7177,-1736325.5
7178,-1735125.5
7179,-1735025.5
7180,-1734725.5
7181,-1734800.5
7182,-1734600.5
7183,-1734500.5
7184,-1734650.5
7185,-1734550.5
7186,-1734350.5
7187,-1734250.5
7188,-1734050.5
7189,-1734125.5
7190,-1734075.5
7191,-1734150.5
7192,-1734150.5
7193,-1734050.5
7194,-1733450.5
7195,-1733350.5
7196,-1733050.5
7197,-1733125.5
7198,-1733275.5
7199,-1733175.5
7200,-1732575.5
7201,-1732650.5
7202,-1732800.5
7203,-1732800.5
7204,-1732950.5
7205,-1733025.5
7206,-1733475.5
7207,-1733175.5
7208,-1713175.5
7209,-1713325.5
7210,-1713125.5
7211,-1713200.5
7212,-1713000.5
7213,-1713450.5
7214,-1713400.5
7215,-1713475.5
7216,-1711075.5
7217,-1710475.5
7218,-1710925.5
7219,-1710925.5
7220,-1710725.5
7221,-1710725.5
7222,-1710525.5
7223,-1710425.5
7224,-1710225.5
7225,-1710125.5
7226,-1710275.5
7227,-1710175.5
7228,-1709975.5
7229,-1709075.5
7230,-1709225.5
7231,-1708475.5
7232,-1708625.5
7233,-1728625.5
7234,-1728775.5
7235,-1728850.5
7236,-1729000.5
7237,-1728900.5
7238,-1729350.5
7239,-1729800.5
7240,-1729950.5
7241,-1729650.5
7242,-1729800.5
7243,-1729700.5
7244,-1728450.5
7245,-1728150.5
7246,-1748150.5
7247,-1747850.5
7248,-1747550.5
7249,-1747450.5
7250,-1747400.5
7251,-1747300.5
7252,-1747250.5
7253,-1767250.5
7254,-1767050.5
7255,-1766750.5
7256,-1766550.5
7257,-1766250.5
7258,-1765850.5
7259,-1745850.5
7260,-1725850.5
7261,-1725925.5
7262,-1725625.5
7263,-1725525.5
7264,-1725325.5
7265,-1725775.5
7266,-1726225.5
7267,-1725925.5
7268,-1725625.5
7269,-1725525.5
7270,-1725525.5
7271,-1727775.5
7272,-1727475.5
7273,-1727625.5
7274,-1727425.5
7275,-1727325.5
7276,-1727125.5
7277,-1727200.5
7278,-1727000.5
7279,-1726900.5
7280,-1726700.5
7281,-1726600.5
7282,-1726400.5
7283,-1726475.5
7284,-1726075.5
7285,-1724875.5
7286,-1724675.5
7287,-1723775.5
7288,-1723475.5
7289,-1722275.5
7290,-1722425.5
7291,-1722500.5
7292,-1722650.5
7293,-1722550.5
7294,-1722700.5
7295,-1722600.5
7296,-1723350.5
7297,-1723250.5
7298,-1723200.5
7299,-1722900.5
7300,-1722700.5
7301,-1722600.5
7302,-1722300.5
7303,-1721900.5
7304,-1722050.5
7305,-1722050.5
7306,-1723300
7307,-1723200
7308,-1723350
7309,-1723250
7310,-1723400
7311,-1723400
7312,-1723200
7313,-1723275
7314,-1723275
7315,-1723175
7316,-1722775
7317,-1722675
7318,-1722675
7319,-1724475
7320,-1724275
7321,-1724175
7322,-1723575
7323,-1731000
7324,-1730700
7325,-1730700
7326,-1729200
7327,-1729100
7328,-1730900
7329,-1730600
7330,-1732850
7331,-1732750
7332,-1733200
7333,-1733100
7334,-1733250
7335,-1733150
7336,-1733100
7337,-1733100
7338,-1733050
7339,-1732950
7340,-1732650
7341,-1731450
7342,-1731250
7343,-1731325
7344,-1732075
7345,-1731975
7346,-1731775
7347,-1731675
7348,-1731075
7349,-1731225
7350,-1730925
7351,-1730325
7352,-1730275
7353,-1730175
7354,-1730125
7355,-1730025
7356,-1729825
7357,-1729725
7358,-1729725
7359,-1729625
7360,-1729775
7361,-1730075
7362,-1729875
7363,-1729875
7364,-1729675
7365,-1729575
7366,-1729375
7367,-1729075
7368,-1728875
7369,-1728775
7370,-1728375
7371,-1728275
7372,-1728425
7373,-1728325
7374,-1727725
7375,-1727625
7376,-1728075
7377,-1728075
7378,-1728225
7379,-1728375
7380,-1728525
7381,-1728425
7382,-1728575
7383,-1727975
7384,-1727775
7385,-1727850
7386,-1727650
7387,-1727725
7388,-1727875
7389,-1727775
7390,-1727575
7391,-1727475
7392,-1727275
7393,-1727350
7394,-1727300
7395,-1728200
7396,-1727900
7397,-1727700
7398,-1727400
7399,-1727300
7400,-1727100
7401,-1728225
7402,-1728025
7403,-1748025
7404,-1747975
7405,-1747875
7406,-1747675
7407,-1748800
7408,-1748600
7409,-1768600
7410,-1768750
7411,-1768650
7412,-1768350
7413,-1768250
7414,-1768400
7415,-1768300
7416,-1768450
7417,-1768525
7418,-1768475
7419,-1771287.5
7420,-1771087.5
7421,-1771087.5
7422,-1770887.5
7423,-1770487.5
7424,-1769787.5
7425,-1769687.5
7426,-1768487.5
7427,-1768487.5
7428,-1768437.5
7429,-1768137.5
7430,-1767837.5
7431,-1766937.5
7432,-1766737.5
7433,-1766637.5
7434,-1766437.5
7435,-1770813
7436,-1770613
7437,-1771063
7438,-1770863
7439,-1770938
7440,-1770638
7441,-1770438
7442,-1770388
7443,-1770088
7444,-1750088
7445,-1749988
7446,-1750138
7447,-1750138
7448,-1749938
7449,-1749838
7450,-1749338
7451,-1749238
7452,-1749388
7453,-1749088
7454,-1748788
7455,-1748688
7456,-1748488
7457,-1748563
7458,-1747813
7459,-1747888
7460,-1747588
7461,-1747588
7462,-1747538
7463,-1747438
7464,-1747588
7465,-1747663
7466,-1747613
7467,-1747513
7468,-1747313
7469,-1747213
7470,-1747363
7471,-1767363
7472,-1767513
7473,-1767413
7474,-1767363
7475,-1767263
7476,-1766430
7477,-1766580
7478,-1766380
7479,-1766380
7480,-1765880
7481,-1764980
7482,-1765430
7483,-1766030
7484,-1765830
7485,-1765730
7486,-1765880
7487,-1765955
7488,-1766105
7489,-1766180
7490,-1766130
7491,-1766280
7492,-1765980
7493,-1765880
7494,-1785880
7495,-1785780
7496,-1785580
7497,-1785480
7498,-1785280
7499,-1785355
7500,-1765355
7501,-1765255
7502,-1765055
7503,-1764955
7504,-1764755
7505,-1764655
7506,-1764605
7507,-1763605
7508,-1770355
7509,-1770255
7510,-1770405
7511,-1770480
7512,-1770630
7513,-1770530
7514,-1770680
7515,-1770580
7516,-1770730
7517,-1770630
7518,-1770230
7519,-1770130
7520,-1769930
7521,-1769830
7522,-1769630
7523,-1769705
7524,-1769505
7525,-1769580
7526,-1769730
7527,-1769630
7528,-1768430
7529,-1767830
7530,-1767630
7531,-1767530
7532,-1767230
7533,-1767130
7534,-1767130
7535,-1767030
7536,-1767480
7537,-1767380
7538,-1771430
7539,-1771330
7540,-1771130
7541,-1770830
7542,-1770630
7543,-1772430
7544,-1772230
7545,-1772305
7546,-1772105
7547,-1772005
7548,-1771955
7549,-1772105
7550,-1771805
7551,-1771705
7552,-1772155
7553,-1772305
7554,-1772455
7555,-1772355
7556,-1771955
7557,-1772030
7558,-1771830
7559,-1771905
7560,-1771705
7561,-1771780
7562,-1771930
7563,-1771630
7564,-1771430
7565,-1771505
7566,-1771305
7567,-1771205
7568,-1771005
7569,-1770905
7570,-1771055
7571,-1770955
7572,-1770755
7573,-1770655
7574,-1770455
7575,-1770530
7576,-1770230
7577,-1770305
7578,-1770455
7579,-1770355
7580,-1750355
7581,-1750255
7582,-1751380
7583,-1751080
7584,-1750880
7585,-1750880
7586,-1751030
7587,-1749780
7588,-1749580
7589,-1769580
7590,-1769180
7591,-1769080
7592,-1768880
7593,-1768955
7594,-1768655
7595,-1768655
7596,-1768805
7597,-1773305
7598,-1773005
7599,-1772905
7600,-1772405
7601,-1772305
7602,-1772105
7603,-1772005
7604,-1771205
7605,-1770205
7606,-1766605
7607,-1766680
7608,-1766380
7609,-1766280
7610,-1765980
7611,-1765880
7612,-1766030
7613,-1766105
7614,-1765355
7615,-1765430
7616,-1765230
7617,-1765130
7618,-1764930
7619,-1765005
7620,-1764605
7621,-1764505
7622,-1765630
7623,-1765530
7624,-1765480
7625,-1765380
7626,-1765080
7627,-1764780
7628,-1764580
7629,-1764480
7630,-1764280
7631,-1764355
7632,-1764155
7633,-1764230
7634,-1764030
7635,-1764030
7636,-1763730
7637,-1763805
7638,-1763755
7639,-1763655
7640,-1783655
7641,-1763655
7642,-1783655
7643,-1783555
7644,-1783355
7645,-1783430
7646,-1803430
7647,-1803130
7648,-1801330
7649,-1800730
7650,-1800530
7651,-1800430
7652,-1800230
7653,-1800305
7654,-1800005
7655,-1799905
7656,-1799705
7657,-1799780
7658,-1799730
7659,-1799630
7660,-1799780
7661,-1799680
7662,-1799480
7663,-1800980
7664,-1801130
7665,-1801030
7666,-1800980
7667,-1801055
7668,-1801205
7669,-1801105
7670,-1800505
7671,-1800580
7672,-1800380
7673,-1799980
7674,-1799680
7675,-1799580
7676,-1799580
7677,-1799280
7678,-1799080
7679,-1800880
7680,-1805567.5
7681,-1805642.5
7682,-1805142.5
7683,-1805217.5
7684,-1805017.5
7685,-1804417.5
7686,-1804567.5
7687,-1804267.5
7688,-1804567.5
7689,-1804467.5
7690,-1804267.5
7691,-1804167.5
7692,-1803967.5
7693,-1803667.5
7694,-1803967.5
7695,-1823967.5
7696,-1823767.5
7697,-1823667.5
7698,-1823817.5
7699,-1823717.5
7700,-1823717.5
7701,-1823792.5
7702,-1823942.5
7703,-1823742.5
7704,-1823742.5
7705,-1823642.5
7706,-1824092.5
7707,-1823992.5
7708,-1823792.5
7709,-1823692.5
7710,-1823492.5
7711,-1822892.5
7712,-1822492.5
7713,-1822392.5
7714,-1822842.5
7715,-1825542.5
7716,-1825042.5
7717,-1824942.5
7718,-1844942.5
7719,-1845017.5
7720,-1844817.5
7721,-1844892.5
7722,-1844692.5
7723,-1844592.5
7724,-1844392.5
7725,-1844292.5
7726,-1844242.5
7727,-1844317.5
7728,-1844117.5
7729,-1844117.5
7730,-1843617.5
7731,-1843517.5
7732,-1843117.5
7733,-1843117.5
7734,-1842717.5
7735,-1843167.5
7736,-1843117.5
7737,-1843192.5
7738,-1843142.5
7739,-1843042.5
7740,-1842842.5
7741,-1842742.5
7742,-1842542.5
7743,-1842442.5
7744,-1842892.5
7745,-1842792.5
7746,-1841459.5
7747,-1841159.5
7748,-1840959.5
7749,-1841034.5
7750,-1839834.5
7751,-1839534.5
7752,-1839334.5
7753,-1839234.5
7754,-1839184.5
7755,-1839259.5
7756,-1838459.5
7757,-1838359.5
7758,-1838509.5
7759,-1838409.5
7760,-1838359.5
7761,-1838259.5
7762,-1837959.5
7763,-1837859.5
7764,-1837659.5
7765,-1817659.5
7766,-1817459.5
7767,-1817534.5
7768,-1817334.5
7769,-1817409.5
7770,-1817559.5
7771,-1817459.5
7772,-1816859.5
7773,-1816759.5
7774,-1816459.5
7775,-1816359.5
7776,-1816509.5
7777,-1816584.5
7778,-1816384.5
7779,-1816084.5
7780,-1816234.5
7781,-1816134.5
7782,-1816284.5
7783,-1816359.5
7784,-1816159.5
7785,-1816059.5
7786,-1815759.5
7787,-1815659.5
7788,-1815459.5
7789,-1815159.5
7790,-1814859.5
7791,-1814759.5
7792,-1814559.5
7793,-1814559.5
7794,-1814359.5
7795,-1814359.5
7796,-1814159.5
7797,-1813859.5
7798,-1814009.5
7799,-1813409.5
7800,-1793409.5
7801,-1793309.5
7802,-1793459.5
7803,-1793459.5
7804,-1793259.5
7805,-1794759.5
7806,-1794459.5
7807,-1794359.5
7808,-1794059.5
7809,-1793959.5
7810,-1793659.5
7811,-1793559.5
7812,-1793359.5
7813,-1793259.5
7814,-1793259.5
7815,-1793334.5
7816,-1813334.5
7817,-1813234.5
7818,-1814359.5
7819,-1812559.5
7820,-1812509.5
7821,-1812584.5
7822,-1812284.5
7823,-1811684.5
7824,-1811084.5
7825,-1810984.5
7826,-1811134.5
7827,-1811034.5
7828,-1810834.5
7829,-1810734.5
7830,-1810534.5
7831,-1810534.5
7832,-1810234.5
7833,-1810134.5
7834,-1810284.5
7835,-1809534.5
7836,-1810434.5
7837,-1810334.5
7838,-1810134.5
7839,-1810034.5
7840,-1809734.5
7841,-1809634.5
7842,-1809584.5
7843,-1809484.5
7844,-1808984.5
7845,-1808884.5
7846,-1808584.5
7847,-1808484.5
7848,-1808634.5
7849,-1808334.5
7850,-1808134.5
7851,-1808034.5
7852,-1808784.5
7853,-1808859.5
7854,-1808559.5
7855,-1809684.5
7856,-1809384.5
7857,-1809284.5
7858,-1808484.5
7859,-1808559.5
7860,-1808359.5
7861,-1808359.5
7862,-1808159.5
7863,-1808234.5
7864,-1808184.5
7865,-1808259.5
7866,-1807459.5
7867,-1807359.5
7868,-1807059.5
7869,-1806959.5
7870,-1807409.5
7871,-1827409.5
7872,-1827559.5
7873,-1827559.5
7874,-1827509.5
7875,-1827409.5
7876,-1827559.5
7877,-1827634.5
7878,-1828534.5
7879,-1828434.5
7880,-1828234.5
7881,-1828134.5
7882,-1827934.5
7883,-1826734.5
7884,-1824934.5
7885,-1825384.5
7886,-1825184.5
7887,-1825259.5
7888,-1825259.5
7889,-1824059.5
7890,-1823759.5
7891,-1823659.5
7892,-1823459.5
7893,-1824359.5
7894,-1823609.5
7895,-1823509.5
7896,-1821109.5
7897,-1822909.5
7898,-1822609.5
7899,-1822509.5
7900,-1822109.5
7901,-1822009.5
7902,-1824709.5
7903,-1824709.5
7904,-1826959.5
7905,-1826859.5
7906,-1826659.5
7907,-1826809.5
7908,-1826609.5
7909,-1826409.5
7910,-1826009.5
7911,-1826159.5
7912,-1825959.5
7913,-1825959.5
7914,-1833459.5
7915,-1833534.5
7916,-1833334.5
7917,-1833234.5
7918,-1833034.5
7919,-1833034.5
7920,-1833184.5
7921,-1833084.5
7922,-1833234.5
7923,-1832934.5
7924,-1832634.5
7925,-1832534.5
7926,-1832334.5
7927,-1832034.5
7928,-1832034.5
7929,-1832109.5
7930,-1832109.5
7931,-1832184.5
7932,-1831984.5
7933,-1832134.5
7934,-1831934.5
7935,-1830767.5
7936,-1830717.5
7937,-1830417.5
7938,-1830567.5
7939,-1830467.5
7940,-1830767.5
7941,-1829567.5
7942,-1831367.5
7943,-1831442.5
7944,-1831392.5
7945,-1831392.5
7946,-1831542.5
7947,-1831617.5
7948,-1831767.5
7949,-1831667.5
7950,-1831967.5
7951,-1851967.5
7952,-1851767.5
7953,-1851667.5
7954,-1851617.5
7955,-1851517.5
7956,-1849717.5
7957,-1849617.5
7958,-1849567.5
7959,-1849267.5
7960,-1849417.5
7961,-1849317.5
7962,-1849017.5
7963,-1848817.5
7964,-1847017.5
7965,-1847092.5
7966,-1847542.5
7967,-1847617.5
7968,-1847417.5
7969,-1847492.5
7970,-1847492.5
7971,-1847392.5
7972,-1847342.5
7973,-1847342.5
7974,-1847292.5
7975,-1847292.5
7976,-1846992.5
7977,-1826992.5
7978,-1826792.5
7979,-1826692.5
7980,-1826292.5
7981,-1825992.5
7982,-1825942.5
7983,-1825842.5
7984,-1825792.5
7985,-1825942.5
7986,-1826692.5
7987,-1826767.5
7988,-1826567.5
7989,-1825967.5
7990,-1826117.5
7991,-1825817.5
7992,-1825217.5
7993,-1825117.5
7994,-1824917.5
7995,-1825067.5
7996,-1825517.5
7997,-1825417.5
7998,-1825217.5
7999,-1825117.5
8000,-1824717.5
8001,-1824417.5
8002,-1824567.5
8003,-1824267.5
8004,-1823867.5
8005,-1823942.5
8006,-1803942.5
8007,-1804017.5
8008,-1800017.5
8009,-1799917.5
8010,-1800667.5
8011,-1800567.5
8012,-1802649.5
8013,-1802349.5
8014,-1801149.5
8015,-1801049.5
8016,-1800849.5
8017,-1799949.5
8018,-1800099.5
8019,-1800099.5
8020,-1799266.5
8021,-1799166.5
8022,-1798766.5
8023,-1798666.5
8024,-1798616.5
8025,-1798616.5
8026,-1797916.5
8027,-1797816.5
8028,-1797616.5
8029,-1797516.5
8030,-1797466.5
8031,-1797366.5
8032,-1800366.5
8033,-1800066.5
8034,-1800016.5
8035,-1799916.5
8036,-1799716.5
8037,-1799616.5
8038,-1799416.5
8039,-1799116.5
8040,-1799266.5
8041,-1798966.5
8042,-1797766.5
8043,-1797666.5
8044,-1796466.5
8045,-1796466.5
8046,-1796266.5
8047,-1796166.5
8048,-1796116.5
8049,-1796016.5
8050,-1795616.5
8051,-1795316.5
8052,-1795266.5
8053,-1795166.5
8054,-1794866.5
8055,-1794941.5
8056,-1795091.5
8057,-1793591.5
8058,-1793741.5
8059,-1793816.5
8060,-1793966.5
8061,-1794041.5
8062,-1794791.5
8063,-1794691.5
8064,-1794391.5
8065,-1794466.5
8066,-1794416.5
8067,-1793516.5
8068,-1793666.5
8069,-1793666.5
8070,-1793466.5
8071,-1793541.5
8072,-1793341.5
8073,-1793241.5
8074,-1792941.5
8075,-1792841.5
8076,-1792641.5
8077,-1792641.5
8078,-1789141.5
8079,-1789041.5
8080,-1788741.5
8081,-1788816.5
8082,-1788616.5
8083,-1788516.5
8084,-1788116.5
8085,-1788016.5
8086,-1788466.5
8087,-1788366.5
8088,-1788316.5
8089,-1787566.5
8090,-1787166.5
8091,-1787241.5
8092,-1807241.5
8093,-1807141.5
8094,-1806541.5
8095,-1806991.5
8096,-1809804
8097,-1809879
8098,-1809479
8099,-1808579
8100,-1808529
8101,-1808529
8102,-1808679
8103,-1808829
8104,-1807629
8105,-1807704
8106,-1807204
8107,-1806904
8108,-1806504
8109,-1806404
8110,-1806204
8111,-1806279
8112,-1806429
8113,-1806504
8114,-1806004
8115,-1805704
8116,-1805504
8117,-1805654
8118,-1804654
8119,-1803754
8120,-1801354
8121,-1801354
8122,-1801504
8123,-1801404
8124,-1799404
8125,-1799479
8126,-1799629
8127,-1799529
8128,-1799679
8129,-1799579
8130,-1799279
8131,-1801154
8132,-1800554
8133,-1800454
8134,-1800254
8135,-1800329
8136,-1800279
8137,-1800729
8138,-1800529
8139,-1800429
8140,-1800579
8141,-1799579
8142,-1799729
8143,-1799629
8144,-1799429
8145,-1799329
8146,-1799129
8147,-1799029
8148,-1798829
8149,-1798729
8150,-1798679
8151,-1797679
8152,-1797479
8153,-1797379
8154,-1797529
8155,-1797229
8156,-1797379
8157,-1797279
8158,-1797229
8159,-1797304
8160,-1797104
8161,-1797004
8162,-1796804
8163,-1796704
8164,-1816704
8165,-1816504
8166,-1816654
8167,-1816554
8168,-1817004
8169,-1816704
8170,-1816654
8171,-1816729
8172,-1816529
8173,-1816604
8174,-1816404
8175,-1816304
8176,-1816454
8177,-1816354
8178,-1816504
8179,-1816579
8180,-1815829
8181,-1815529
8182,-1815129
8183,-1814829
8184,-1814979
8185,-1814879
8186,-1815029
8187,-1814929
8188,-1815079
8189,-1814779
8190,-1814579
8191,-1814479
8192,-1814429
8193,-1814329
8194,-1814129
8195,-1814029
8196,-1814479
8197,-1814629
8198,-1814779
8199,-1814779
8200,-1816028.5
8201,-1815728.5
8202,-1815428.5
8203,-1815128.5
8204,-1815278.5
8205,-1815353.5
8206,-1815153.5
8207,-1815053.5
8208,-1814853.5
8209,-1814753.5
8210,-1811753.5
8211,-1811653.5
8212,-1811453.5
8213,-1811528.5
8214,-1811528.5
8215,-1811603.5
8216,-1811403.5
8217,-1811853.5
8218,-1811653.5
8219,-1811553.5
8220,-1811703.5
8221,-1811603.5
8222,-1811403.5
8223,-1810203.5
8224,-1810003.5
8225,-1809903.5
8226,-1809853.5
8227,-1810753.5
8228,-1810553.5
8229,-1810453.5
8230,-1810403.5
8231,-1810303.5
8232,-1810003.5
8233,-1810453.5
8234,-1810603.5
8235,-1810753.5
8236,-1810703.5
8237,-1810403.5
8238,-1810403.5
8239,-1810403.5
8240,-1810203.5
8241,-1810278.5
8242,-1790278.5
8243,-1790178.5
8244,-1790128.5
8245,-1790203.5
8246,-1790003.5
8247,-1790078.5
8248,-1790678.5
8249,-1790378.5
8250,-1790078.5
8251,-1790078.5
8252,-1789878.5
8253,-1789778.5
8254,-1789578.5
8255,-1789278.5
8256,-1788978.5
8257,-1788878.5
8258,-1788678.5
8259,-1788753.5
8260,-1788553.5
8261,-1788453.5
8262,-1788053.5
8263,-1787453.5
8264,-1787403.5
8265,-1787303.5
8266,-1787753.5
8267,-1787653.5
8268,-1787453.5
8269,-1787353.5
8270,-1787503.5
8271,-1787403.5
8272,-1787203.5
8273,-1787103.5
8274,-1767103.5
8275,-1767003.5
8276,-1766803.5
8277,-1766703.5
8278,-1766103.5
8279,-1766003.5
8280,-1764753.5
8281,-1764153.5
8282,-1764303.5
8283,-1763703.5
8284,-1762503.5
8285,-1762403.5
8286,-1762003.5
8287,-1763803.5
8288,-1763753.5
8289,-1763653.5
8290,-1762153.5
8291,-1762053.5
8292,-1761853.5
8293,-1761253.5
8294,-1761253.5
8295,-1760953.5
8296,-1761103.5
8297,-1741103.5
8298,-1740903.5
8299,-1740803.5
8300,-1740753.5
8301,-1740353.5
8302,-1741103.5
8303,-1740803.5
8304,-1741703.5
8305,-1741303.5
8306,-1740103.5
8307,-1739903.5
8308,-1739853.5
8309,-1739853.5
8310,-1740003.5
8311,-1739903.5
8312,-1739703.5
8313,-1739778.5
8314,-1739178.5
8315,-1739078.5
8316,-1738878.5
8317,-1738878.5
8318,-1738678.5
8319,-1738378.5
8320,-1738178.5
8321,-1738253.5
8322,-1737953.5
8323,-1737853.5
8324,-1738303.5
8325,-1737903.5
8326,-1739778.5
8327,-1739678.5
8328,-1739278.5
8329,-1739278.5
8330,-1739228.5
8331,-1739128.5
8332,-1739578.5
8333,-1738978.5
8334,-1739128.5
8335,-1739028.5
8336,-1738828.5
8337,-1738728.5
8338,-1738678.5
8339,-1738578.5
8340,-1738378.5
8341,-1738278.5
8342,-1737878.5
8343,-1737953.5
8344,-1737753.5
8345,-1737828.5
8346,-1736628.5
8347,-1736528.5
8348,-1736328.5
8349,-1736228.5
8350,-1736178.5
8351,-1736078.5
8352,-1735578.5
8353,-1735478.5
8354,-1735278.5
8355,-1734978.5
8356,-1734928.5
8357,-1734828.5
8358,-1734628.5
8359,-1734628.5
8360,-1734778.5
8361,-1734478.5
8362,-1734278.5
8363,-1734178.5
8364,-1733978.5
8365,-1734878.5
8366,-1734878.5
8367,-1736003.5
8368,-1756003.5
8369,-1755903.5
8370,-1755903.5
8371,-1755978.5
8372,-1755778.5
8373,-1754578.5
8374,-1750978.5
8375,-1750878.5
8376,-1751028.5
